1190.5
1190.5
1190.5
1216.82
1220.1
1223.2
1225.45
1225.95
1224.79
1221.84
1218.19
1213.99
1209.26
1205.4
1202.5
1200.1
1198.96
1199.25
1200.65
1203.05
1206.5
1210.18
1214.63
1219.63
1223.28
1225.77
1226.72
1225.97
1223.37
1219.92
1215.07
1210.57
1206.41
1202.82
1200.21
1199.24
1199.34
1200.69
1203.04
1206.26
1210.11
1214.26
1218.26
1221.81
1224.66
1225.7
1225.3
1223.5
1220.7
1216.6
1212.5
1208.62
1205.16
1202.39
1200.96
1200.63
1201.43
1203.08
1205.85
1209.28
1213.03
1216.78
1220.28
1222.93
1224.63
1224.77
1223.47
1221.27
1218.27
1214.12
1210.37
1206.96
1204.1
1202.36
1201.27
1201.41
1202.67
1204.96
1208.04
1211.24
1215.44
1219.04
1221.99
1224.04
1224.54
1223.89
1221.74
1218.89
1215.49
1211.33
1208.17
1205.45
1203.66
1202.37
1202.21
1203.07
1204.98
1207.77
1210.66
1214.71
1218.06
1221.16
1223.31
1224.51
1224.26
1222.56
1219.91
1216.41
1212.61
1208.54
1205.42
1203.21
1201.65
1201.05
1201.76
1203.41
1205.77
1207.06
1207.22
1206.58
1205.54
1203.36
1200.72
1198.53
1195.98
1193.04
1190.14
1187.19
1183.94
1180.34
1176.59
1176.39
1180.1
1187.18
1196.48
1207.25
1218.9
1230.6
1241.69
1247.74
1248.03
1242.88
1232.27
1218.82
1206.77
1195.52
1187.37
1180.22
1175.98
1175.33
1178.43
1184.53
1193.74
1204.39
1216.44
1228.04
1240.39
1247.34
1249.78
1245.47
1236.37
1222.87
1210.37
1198.22
1187.77
1179.92
1174.73
1172.98
1175.58
1181.52
1190.98
1203.63
1215.6
1227.45
1238.2
1246.55
1249.04
1245.89
1235.78
1224.18
1210.18
1200.12
1190.07
1182.67
1178.07
1176.58
1178.78
1184.87
1193.67
1203.97
1215.07
1225.52
1234.52
1242.17
1244.86
1241.71
1235.56
1226.25
1214.38
1203.48
1193.18
1184.49
1177.94
1175.04
1176.85
1182.7
1191.88
1203.16
1215.91
1228.91
1241.96
1250.06
1252.7
1248.8
1238.19
1223.94
1210.74
1197.98
1187.13
1179.93
1173.73
1172.34
1175.29
1181.63
1191.33
1202.88
1217.63
1230.73
1242.88
1252.48
1255.37
1250.62
1240.91
1226.06
1210.2
1198.72
1186.81
1177.37
1170.72
1168.52
1171.73
1179.23
1190.07
1202.82
1216.82
1231.32
1246.47
1255.61
1258.61
1253.75
1240.84
1226.54
1209.44
1195.24
1183.09
1173.69
1167.45
1166.25
1171.31
1180.46
1192.94
1207.26
1222.91
1238.81
1254.11
1262.3
1262.29
1252.63
1238.43
1219.28
1202.58
1187.33
1175.84
1164.44
1159.45
1161.45
1170.61
1183.41
1198.67
1215.87
1233.92
1253.27
1265.21
1268.9
1262.69
1246.13
1224.63
1206.01
1188.86
1174.76
1164.52
1158.22
1160.78
1169.59
1183.24
1199.69
1217.95
1239.75
1256.74
1269.54
1271.03
1262.02
1246.31
1224.26
1204.88
1187.33
1172.48
1161.49
1154.64
1158.4
1168.06
1185.31
1202.89
1222.34
1242.24
1261.44
1271.48
1271.47
1261.96
1242.7
1222.5
1200.04
1183
1169.55
1160.41
1156.41
1163.67
1175.63
1192.18
1210.38
1230.44
1252.24
1267.28
1275.32
1270.96
1258.05
1236.95
1216.4
1194.45
1180.41
1165.76
1157.52
1156.37
1165.73
1179.54
1196.74
1215.89
1236.14
1257.19
1270.44
1275.08
1269.37
1252.81
1233.41
1210
1191.15
1175.91
1164.56
1157.92
1160.73
1170.88
1185.84
1203.79
1223.34
1243.84
1263.69
1275.63
1276.12
1265.61
1248.25
1225.25
1205.26
1188.42
1176.47
1169.88
1171.94
1181.16
1196.12
1216.04
1233.89
1248.84
1258.18
1257.02
1248.37
1232.31
1216.81
1202.79
1193.06
1188.29
