1220.22,1179.78
1226.63,1173.37
1213.7,1186.3
1228.2,1171.8
1233.23,1166.77
1235.36,1164.64
1223.99,1176.01
1235.72,1164.28
1240.63,1159.37
1242.89,1157.11
1232.26,1167.74
1242.08,1157.92
1248.16,1151.84
1248.7,1151.3
1235.27,1164.73
1248.41,1151.59
1249.03,1150.97
1248.75,1151.25
1236.88,1163.12
1247.58,1152.42
1240.87,1159.13
1242.61,1157.39
1240.35,1159.65
1233.3,1166.7
1229.91,1170.09
1234.34,1165.66
1230.03,1169.97
1226.02,1173.98
1222.79,1177.21
1218.9,1181.1
1217.05,1182.95
1216.67,1183.33
1208.44,1191.56
1207.4,1192.6
1201.9,1198.1
1207.31,1192.69
1195.47,1204.53
1193.23,1206.77
1190.99,1209.01
1196.85,1203.15
1187.25,1212.75
1183.49,1216.51
1176.37,1223.63
1173.95,1226.05
1189.37,1210.63
1172.98,1227.02
1167.25,1232.75
1169.36,1230.64
1182.13,1217.87
1165.9,1234.1
1168.14,1231.86
1164.83,1235.17
1178.27,1221.73
1168.33,1231.67
1168.42,1231.58
1169.44,1230.56
1178.78,1221.22
1175.37,1224.63
1175.93,1224.07
1181.8,1218.2
1181.79,1218.21
1186.57,1213.43
1191.23,1208.77
1191.98,1208.02
1198.77,1201.23
1194.45,1205.55
1204.77,1195.23
1207.29,1192.71
1212.8,1187.2
1204.36,1195.64
1220.58,1179.42
1219.84,1180.16
1229.53,1170.47
1214.93,1185.07
1230.51,1169.49
1236.04,1163.96
1237.28,1162.72
1222.47,1177.53
1239.52,1160.48
1239,1161
1241.13,1158.87
1229.76,1170.24
1241.49,1158.51
1243.21,1156.79
1237.82,1162.18
1235.31,1164.69
1239.41,1160.59
1240.9,1159.1
1236.8,1163.2
1238.26,1161.74
1234.04,1165.96
1234.55,1165.45
1232.2,1167.8
1229.27,1170.73
1232.47,1167.53
1224.76,1175.25
1223.12,1176.88
1219.61,1180.39
1227.95,1172.05
1213.6,1186.4
1212.49,1187.51
1211.33,1188.67
1218.11,1181.89
1204.32,1195.68
1200.05,1199.95
1201.92,1198.08
1198.29,1201.71
1203.05,1196.95
1194.68,1205.32
1190.49,1209.51
1188.33,1211.67
1196.19,1203.81
1185.21,1214.79
1184.72,1215.28
1181.63,1218.37
1191.57,1208.43
1181.49,1218.51
1181.25,1218.75
1176.97,1223.03
1187.98,1212.02
1182.39,1217.61
1178,1222
1182.06,1217.94
1186.78,1213.22
1182.07,1217.93
1185.73,1214.27
1188.09,1211.91
1188.14,1211.86
1192.36,1207.64
1193.92,1206.08
1195.92,1204.08
1200.59,1199.41
1196.79,1203.21
1205.39,1194.61
1207.25,1192.75
1212.91,1187.09
1204.22,1195.78
1216.55,1183.45
1219.23,1180.77
1221.73,1178.27
1214.76,1185.24
1228.52,1171.48
1229.49,1170.51
1234.25,1165.75
1221.36,1178.64
1238.98,1161.02
1237.01,1162.99
1241.77,1158.23
1243.9,1156.1
1232.54,1167.46
1245.78,1154.22
1246.4,1153.6
1249.72,1150.28
1235.78,1164.22
1247.14,1152.86
1249.47,1150.53
1245.51,1154.49
1239.2,1160.8
1245.9,1154.1
1242.98,1157.02
1240.56,1159.44
1239.01,1160.99
1236.67,1163.33
1235.22,1164.78
1232.04,1167.96
1235,1165
1228.96,1171.04
1223.36,1176.64
1221.56,1178.44
1226.62,1173.38
1216.24,1183.76
1211.27,1188.73
1209.66,1190.34
1209.56,1190.44
1210.28,1189.72
1202.29,1197.71
1197.4,1202.6
1193.89,1206.11
1203.76,1196.24
1187.34,1212.66
1186.47,1213.53
1185.66,1214.34
1194.71,1205.29
1182.17,1217.83
1179.92,1220.08
1179.18,1220.82
1188.43,1211.57
1178.96,1221.04
1178.6,1221.4
1174.1,1225.9
1188.59,1211.41
1178.88,1221.12
1175.99,1224.01
1181.48,1218.52
1182.2,1217.8
1185.25,1214.75
1185.72,1214.28
1187.1,1212.9
1188.28,1211.72
1192.63,1207.37
1191.58,1208.42
1196.49,1203.51
1201.2,1198.8
1196.02,1203.98
1203.96,1196.04
1208.8,1191.2
1210.74,1189.26
1206.06,1193.94
1217.08,1182.92
1217.64,1182.36
1223.81,1176.19
1212.76,1187.24
1225.17,1174.83
1228.27,1171.73
1230.71,1169.29
1233.88,1166.12
1222.46,1177.54
1235.29,1164.71
1234.43,1165.57
1239.22,1160.78
1224.98,1175.02
1237.8,1162.2
1240.13,1159.87
1236.98,1163.02
1231.37,1168.63
1236.67,1163.33
1236.29,1163.71
1234.76,1165.24
1230.49,1169.51
1232.39,1167.61
1230.04,1169.96
1228.63,1171.38
1227.25,1172.75
1224.38,1175.62
1220.64,1179.36
1221.74,1178.26
1217.52,1182.48
1217.45,1182.55
1212.7,1187.3
1211.05,1188.95
1208.42,1191.58
1210.42,1189.58
1204.76,1195.24
1201.31,1198.69
1199.82,1200.18
1205.89,1194.11
1198.07,1201.93
1191.91,1208.09
1193.77,1206.23
1201.31,1198.69
1191.97,1208.03
1187.89,1212.11
1188.85,1211.15
1197.95,1202.05
1185.74,1214.26
1188.98,1211.02
1189.38,1210.62
1189.03,1210.97
1192.16,1207.84
1190.43,1209.57
1191.19,1208.81
1191.75,1208.25
1196.12,1203.88
1194.48,1205.52
1198.85,1201.15
1200.4,1199.6
1199.22,1200.78
1204.95,1195.05
1206.35,1193.65
1209.59,1190.41
1207.44,1192.56
1213.26,1186.74
1215.12,1184.88
1220.17,1179.83
1212.64,1187.36
1222.3,1177.7
1226.87,1173.13
1225.92,1174.08
1227.43,1172.57
1219.85,1180.15
1232.26,1167.74
1232.3,1167.7
1230.5,1169.5
1225.61,1174.39
1234.96,1165.04
1236.47,1163.53
1234.95,1165.05
1229.05,1170.95
1236.06,1163.94
1235.81,1164.19
1235.14,1164.86
1229.4,1170.6
1236.41,1163.59
1230.67,1169.33
1231.06,1168.94
1228.5,1171.5
1228.55,1171.45
1227.17,1172.83
1225.67,1174.33
1223.88,1176.12
1222.29,1177.71
1220.41,1179.59
1218,1182
1214.77,1185.23
1216.93,1183.07
1211.12,1188.88
1210.78,1189.22
1207.54,1192.46
1212.14,1187.86
1204.08,1195.92
1200.63,1199.37
1198.15,1201.85
1208.24,1191.76
1198.53,1201.47
1196.27,1203.73
1192.77,1207.23
1203.26,1196.74
1191.06,1208.94
1196.59,1203.41
1192.57,1207.43
1192.83,1207.17
1197.36,1202.64
1193.54,1206.46
1192.31,1207.69
1194.86,1205.14
1199.18,1200.82
1193.98,1206.02
1197.01,1202.99
1199.36,1200.64
1199.24,1200.76
1200.71,1199.29
1203.73,1196.27
1203.98,1196.02
1204.4,1195.6
1207.51,1192.49
1211.04,1188.96
1212.28,1187.72
1209.51,1190.49
1216.07,1183.93
1217.07,1182.93
1220.32,1179.68
1223.05,1176.95
1215.55,1184.45
1224.93,1175.07
1226.88,1173.12
1229.16,1170.84
1220.55,1179.45
1227.24,1172.76
1230.7,1169.3
1231.85,1168.15
1223.77,1176.23
1233.85,1166.15
1234.29,1165.71
1232.52,1167.48
1227.47,1172.53
1234.69,1165.31
1232.02,1167.98
1231.27,1168.73
1229.12,1170.88
1230.77,1169.23
1225.23,1174.77
1228.12,1171.88
1225.5,1174.5
1223.91,1176.09
1222.51,1177.49
1220.37,1179.63
1221.76,1178.24
1216.57,1183.43
1216.73,1183.27
1212.15,1187.85
1209.68,1190.32
1215.4,1184.6
1205.83,1194.17
1204.58,1195.42
1200.93,1199.07
1209.13,1190.87
1199.2,1200.8
1194.25,1205.75
1193.69,1206.31
1203.77,1196.23
1190.96,1209.04
1187.04,1212.96
1188.49,1211.51
1196.05,1203.95
1184.52,1215.48
1186.98,1213.02
1186.3,1213.7
1181.33,1218.67
1194.84,1205.16
1183.05,1216.95
1184.13,1215.87
1186.03,1213.97
1189.36,1210.64
1187.67,1212.33
1188.23,1211.77
1191.23,1208.77
1192.26,1207.74
1193.73,1206.27
1193.72,1206.28
1196.91,1203.09
1198.51,1201.49
1200.72,1199.28
1204.92,1195.08
1206.88,1193.12
1202.96,1197.04
1210.7,1189.3
1214.85,1185.15
1214.71,1185.29
1219.97,1180.03
1211.41,1188.59
1222.76,1177.24
1225.45,1174.55
1227.53,1172.47
1218.68,1181.32
1230.16,1169.84
1231.46,1168.54
1234.69,1165.31
1224.19,1175.81
1235.73,1164.27
1240.84,1159.16
1242.56,1157.44
1230.59,1169.41
1245.33,1154.67
1247.21,1152.79
1243.33,1156.67
1237.27,1162.73
1245.73,1154.27
1248.22,1151.78
1241.18,1158.82
1245.1,1154.9
1238.99,1161.01
1240.7,1159.3
1239.82,1160.18
1239.07,1160.93
1236.18,1163.82
1233.21,1166.79
1230.37,1169.63
1229.55,1170.45
1229.43,1170.57
1224.04,1175.96
1219.25,1180.75
1218.14,1181.86
1222.67,1177.33
1208.84,1191.16
1207.1,1192.9
1202.62,1197.38
1212.58,1187.42
1196.45,1203.55
1194.21,1205.79
1192.09,1207.91
1188.33,1211.67
1198.07,1201.93
1183.03,1216.97
1182.21,1217.79
1175.1,1224.9
1193.01,1206.99
1174.54,1225.46
1172.16,1227.84
1171.34,1228.66
1188.64,1211.36
1171.23,1228.77
1170.91,1229.09
1172.79,1227.21
1180.04,1219.96
1174.37,1225.63
1176.96,1223.04
1175.95,1224.05
1182.51,1217.49
1180.29,1219.71
1182.97,1217.03
1187.35,1212.65
1187.62,1212.38
1192.2,1207.8
1197.8,1202.2
1199.62,1200.38
1205.15,1194.85
1199.44,1200.56
1210.78,1189.22
1216.29,1183.71
1219.97,1180.03
1210.71,1189.29
1226.24,1173.76
1228.62,1171.38
1235.74,1164.26
1221.51,1178.49
1238.03,1161.97
1247.16,1152.84
1243.66,1156.34
1232.05,1167.95
1249.02,1150.98
1253.87,1146.13
1256.34,1143.66
1257.71,1142.29
1241.53,1158.47
1255.56,1144.44
1257.7,1142.3
1257.2,1142.8
1247.61,1152.39
1255.01,1144.99
1255.55,1144.45
1252.52,1147.48
1244.58,1155.42
1250,1150
1247.58,1152.42
1243.16,1156.84
1240.26,1159.74
1238.72,1161.28
1233.54,1166.46
1232.26,1167.74
1230.6,1169.4
1223.48,1176.52
1220.91,1179.09
1215.98,1184.02
1210.88,1189.12
1213.97,1186.03
1205.89,1194.11
1202.27,1197.73
1190.58,1209.42
1206.24,1193.76
1189.61,1210.39
1185.35,1214.65
1180.6,1219.4
1193.69,1206.31
1178.23,1221.77
1171.52,1228.48
1168.96,1231.04
1187.03,1212.97
1164.02,1235.98
1166,1234
1164.64,1235.36
1181.08,1218.92
1161.01,1238.99
1164.88,1235.12
1164.18,1235.82
1166.72,1233.28
1175.68,1224.32
1168.05,1231.95
1170.63,1229.37
1174.16,1225.84
1177.91,1222.09
1176.3,1223.7
1181.97,1218.03
1183.6,1216.4
1185.6,1214.4
1190.75,1209.25
1194.88,1205.12
1198.99,1201.01
1193.36,1206.64
1207.36,1192.64
1208.37,1191.63
1215.76,1184.24
1205.11,1194.89
1222.15,1177.85
1226.16,1173.84
1228.79,1171.21
1233.13,1166.87
1220.41,1179.59
1238.56,1161.44
1243.32,1156.68
1245.84,1154.16
1229.16,1170.84
1245.68,1154.32
1253.22,1146.78
1252.91,1147.09
1239.33,1160.67
1252.27,1147.73
1256.09,1143.91
1257.04,1142.96
1241.18,1158.82
1254.18,1145.82
1254.1,1145.9
1250.14,1149.86
1242.32,1157.68
1247.95,1152.05
1246.75,1153.25
1242.98,1157.02
1238.83,1161.17
1235.65,1164.35
1235.58,1164.42
1229.29,1170.71
1224.87,1175.13
1229.08,1170.92
1220.09,1179.91
1216.08,1183.92
1207.66,1192.34
1220.04,1179.96
1203.09,1196.91
1199.34,1200.66
1193.94,1206.06
1208.76,1191.24
1190.3,1209.7
1180.96,1219.04
1181.16,1218.84
1198.38,1201.63
1174.42,1225.58
1172.81,1227.19
1169.44,1230.56
1168.16,1231.84
1183.22,1216.78
1167.1,1232.9
1164.72,1235.28
1165.16,1234.84
1178.65,1221.35
1164.96,1235.04
1166.14,1233.86
1170.88,1229.12
1177.36,1222.64
1171.08,1228.92
1177.19,1222.81
1178.52,1221.48
1179.65,1220.35
1184.02,1215.98
1187.08,1212.92
1191.99,1208.01
1190.03,1209.97
1196.25,1203.75
1205.87,1194.13
1208.36,1191.64
1217.34,1182.66
1204.49,1195.51
1222.26,1177.74
1232.78,1167.22
1233.81,1166.19
1219.63,1180.37
1240.88,1159.12
1248.44,1151.56
1253.41,1146.59
1233.44,1166.56
1256.39,1143.61
1261.41,1138.59
1267.41,1132.59
1245.97,1154.03
1268.93,1131.07
1271.54,1128.46
1272.68,1127.32
1257.32,1142.68
1271.36,1128.64
1274.62,1125.38
1275.67,1124.33
1257.81,1142.19
1272.83,1127.17
1269,1131
1268.52,1131.48
1263.89,1136.11
1254.98,1145.02
1255.13,1144.87
1253.68,1146.32
1249.16,1150.84
1247.29,1152.71
1240.11,1159.89
1235.93,1164.07
1231.93,1168.07
1237.89,1162.11
1219.44,1180.56
1212.54,1187.46
1201.62,1198.38
1224.73,1175.27
1193.96,1206.04
1194.81,1205.19
1182.2,1217.8
1211.14,1188.86
1176.96,1223.04
1177.14,1222.86
1174.91,1225.09
1194.45,1205.55
1169.67,1230.33
1166.05,1233.95
1164.84,1235.16
1165.22,1234.78
1180.26,1219.74
1163.5,1236.5
1163.52,1236.48
1162.65,1237.35
1179.83,1220.17
1164.01,1235.99
1170.88,1229.12
1171.79,1228.21
1177.81,1222.19
1176.4,1223.6
1180.56,1219.44
1185,1215
1183.61,1216.39
1192.68,1207.32
1195.51,1204.49
1200.35,1199.65
1204.62,1195.38
1199.11,1200.89
1213.03,1186.97
1216.54,1183.46
1223.21,1176.79
1209.79,1190.21
1233.25,1166.75
1229.68,1170.32
1238.75,1161.25
1223.09,1176.91
1246.32,1153.68
1244.38,1155.62
1248.77,1151.23
1234.59,1165.41
1251.77,1148.23
1253.14,1146.86
1255.9,1144.1
1241.31,1158.69
1256.89,1143.11
1256.38,1143.62
1258.51,1141.49
1256.24,1143.76
1242.99,1157.01
1256.8,1143.2
1251.32,1148.68
1250.01,1149.99
1239.73,1160.27
1246.13,1153.87
1240.26,1159.74
1235.74,1164.26
1233.86,1166.14
1230.35,1169.65
1224.34,1175.66
1221.74,1178.26
1220.27,1179.73
1214.25,1185.75
1209.15,1190.85
1201.11,1198.89
1210.73,1189.27
1193.9,1206.1
1188.09,1211.91
1184.46,1215.54
1180.38,1219.62
1196,1204
1172.57,1227.43
1170.47,1229.53
1162.63,1237.37
1186.26,1213.74
1163.53,1236.47
1157.57,1242.43
1159.47,1240.53
1173.65,1226.35
1156.47,1243.53
1161.15,1238.85
1154.23,1245.77
1174.55,1225.45
1160.17,1239.83
1162.82,1237.18
1165.12,1234.88
1173.55,1226.45
1172.19,1227.81
1175.85,1224.15
1180.33,1219.67
1186.63,1213.37
1183.07,1216.93
1193.79,1206.21
1199.04,1200.96
1202.99,1197.01
1196.01,1203.99
1214.55,1185.45
1215.37,1184.63
1222.28,1177.72
1209.89,1190.11
1233.11,1166.89
1235.7,1164.3
1238.95,1161.05
1226.77,1173.23
1245.59,1154.41
1252.77,1147.23
1253.38,1146.62
1237.57,1162.43
1261.67,1138.33
1260.84,1139.16
1267.09,1132.91
1265.24,1134.76
1252.87,1147.13
1265.44,1134.56
1268.69,1131.31
1271.33,1128.67
1255.61,1144.39
1265.96,1134.04
1264.95,1135.05
1264.67,1135.33
1255.02,1144.98
1256.33,1143.67
1253.24,1146.76
1251.88,1148.12
1249.12,1150.88
1241.57,1158.43
1238.96,1161.04
1231.85,1168.15
1239.37,1160.63
1225.22,1174.78
1218.62,1181.38
1211.93,1188.07
1209.61,1190.39
1222.26,1177.74
1196.28,1203.72
1193.69,1206.31
1191.96,1208.04
1204.36,1195.64
1181.05,1218.95
1178.95,1221.05
1176.96,1223.04
1187.34,1212.66
1166.93,1233.07
1164.69,1235.31
1160.29,1239.71
1175.73,1224.27
1159.45,1240.55
1158.75,1241.25
1153.06,1246.94
1173.86,1226.14
1156.77,1243.23
1158.68,1241.32
1160.96,1239.04
1164.23,1235.77
1173.19,1226.81
1168.59,1231.41
1174.09,1225.91
1178.49,1221.51
1179.99,1220.01
1184.64,1215.36
1191.84,1208.16
1196.03,1203.97
1189.95,1210.05
1205.98,1194.02
1209.65,1190.35
1217.95,1182.05
1202.94,1197.06
1224.88,1175.12
1232.41,1167.59
1233.49,1166.51
1219.96,1180.04
1241.39,1158.61
1250.16,1149.84
1252.94,1147.06
1255.18,1144.82
1237.24,1162.76
1262.08,1137.92
1264.32,1135.68
1268.73,1131.27
1250.28,1149.72
1272.54,1127.46
1270.31,1129.69
1276,1124
1254.39,1145.61
1274.03,1125.97
1270.41,1129.59
1268.14,1131.86
1260.09,1139.91
1264.19,1135.81
1264.1,1135.9
1258.86,1141.14
1253.05,1146.95
1253.19,1146.81
1248.8,1151.2
1242.02,1157.98
1238.75,1161.25
1243.83,1156.17
1228.66,1171.34
1225.09,1174.91
1217.22,1182.78
1232.18,1167.82
1209.21,1190.79
1200.22,1199.78
1199.54,1200.46
1216.21,1183.79
1188.49,1211.51
1180.91,1219.09
1178.11,1221.89
1199.98,1200.02
1163.58,1236.42
1159.04,1240.96
1152.9,1247.1
1179.94,1220.06
1139.73,1260.27
1133.13,1266.87
1135.78,1264.22
1122.98,1277.02
1156.02,1243.98
1120.45,1279.55
1116.95,1283.05
1119.88,1280.12
1139.96,1260.04
1120.27,1279.73
1117.96,1282.04
1121.31,1278.69
1135.47,1264.53
1125.85,1274.15
1125.09,1274.91
1131.12,1268.88
1141.22,1258.78
1139.18,1260.82
1142.9,1257.1
1148.85,1251.15
1150.83,1249.17
1156.48,1243.52
1166.39,1233.61
1171.06,1228.94
1177.82,1222.18
1170.35,1229.65
1190.49,1209.51
1203.41,1196.59
1205.41,1194.59
1191.73,1208.27
1225.75,1174.25
1230.37,1169.63
1241.29,1158.71
1216.38,1183.62
1257.82,1142.18
1266.76,1133.24
1265.33,1134.67
1243.66,1156.34
1281.12,1118.88
1288.89,1111.11
1293.76,1106.24
1267.41,1132.59
1307.49,1092.51
1304.58,1095.42
1313.52,1086.48
1314.02,1085.98
1289.84,1110.16
1316.64,1083.36
1317.25,1082.75
1320.34,1079.66
1291.61,1108.39
1314.71,1085.29
1309.28,1090.72
1307.69,1092.31
1290.38,1109.62
1297.34,1102.66
1291.67,1108.33
1279.86,1120.14
1281.16,1118.84
1269.81,1130.19
1260.42,1139.58
1246.39,1153.61
1260.01,1139.99
1232.75,1167.25
1223.02,1176.98
1209.59,1190.41
1200.2,1199.8
1225.25,1174.75
1180.83,1219.17
1175.05,1224.95
1150.94,1249.06
1193.16,1206.84
1139.02,1260.98
1128.24,1271.76
1121.76,1278.24
1155.01,1244.99
1098.1,1301.9
1098.65,1301.35
1082.8,1317.2
1132.92,1267.08
1070.65,1329.35
1075.48,1324.52
1060.74,1339.26
1105.62,1294.38
1068,1332
1064.37,1335.63
1070.08,1329.92
1069.13,1330.87
1102.27,1297.73
1083.7,1316.3
1087.87,1312.13
1103.61,1296.39
1102.45,1297.55
1110.37,1289.63
1122.47,1277.53
1132.63,1267.37
1126.5,1273.5
1158.74,1241.26
1162.86,1237.14
1179.78,1220.22
1161.58,1238.42
1194.58,1205.42
1222.38,1177.62
1225.07,1174.93
1201.11,1198.89
1259.34,1140.66
1268.24,1131.76
1276.98,1123.02
1241.82,1158.18
1309.33,1090.67
1315.73,1084.27
1331.79,1068.21
1353.95,1046.05
1289.6,1110.4
1373.29,1026.71
1367.78,1032.22
1392.15,1007.85
1331.25,1068.75
1389.11,1010.89
1407.58,992.42
1414.43,985.57
1355.45,1044.55
1405.37,994.63
1409.7,990.3
1368.98,1031.02
1393.36,1006.64
1393.11,1006.89
1384.8,1015.2
1361.36,1038.64
1375.93,1024.07
1363.82,1036.18
1348.65,1051.35
1344.26,1055.74
1326.56,1073.44
1315.5,1084.5
1302.59,1097.41
1308.44,1091.56
1281.69,1118.31
1263.13,1136.87
1245.04,1154.96
1279.22,1120.78
1227.44,1172.56
1204.97,1195.03
1182.77,1217.23
1173.54,1226.46
1216.81,1183.19
1139.34,1260.66
1129.58,1270.42
1176.42,1223.58
1108.73,1291.27
1076.81,1323.19
1059.53,1340.47
1053.55,1346.45
1111.7,1288.3
1025.84,1374.16
1008.08,1391.92
1008.33,1391.67
1070.63,1329.37
988.62,1411.38
987.12,1412.88
985.62,1414.38
1040.86,1359.14
988.41,1411.59
988.14,1411.86
1040.07,1359.93
997.33,1402.67
1005.13,1394.87
1042.77,1357.23
1029.91,1370.09
1045.01,1354.99
1058.42,1341.58
1065.84,1334.16
1085.83,1314.17
1101.85,1298.15
1117.97,1282.03
1134.27,1265.73
1113.73,1286.27
1166.71,1233.29
1186.3,1213.7
1193.02,1206.98
1159.63,1240.37
1229.28,1170.72
1253.96,1146.04
1255.69,1144.31
1211.96,1188.04
1303.85,1096.15
1308.17,1091.83
1322.17,1077.83
1263.63,1136.37
1360.96,1039.04
1374.46,1025.54
1371.26,1028.74
1326.5,1073.5
1401.82,998.18
1422.78,977.22
1437.97,962.03
1360.24,1039.76
1432.2,967.8
1430.22,969.78
1380.9,1019.1
1427.08,972.92
1421.78,978.22
1375.46,1024.54
1402.51,997.49
1394.36,1005.64
1374.77,1025.23
1354.07,1045.93
1347.83,1052.17
1328.26,1071.74
1306.69,1093.31
1323.32,1076.68
1276.65,1123.35
1255.75,1144.25
1240.01,1159.99
1275.08,1124.92
1209.18,1190.82
1183.17,1216.83
1169.19,1230.81
1220.54,1179.46
1128.3,1271.7
1112.01,1287.99
1095.88,1304.12
1159.72,1240.28
1052.42,1347.58
1036.33,1363.67
1034.04,1365.96
1000.18,1399.82
1082.73,1317.27
983.7,1416.3
981.45,1418.55
1050.67,1349.33
981.39,1418.61
980.99,1419.01
1030.78,1369.22
983.14,1416.86
981.64,1418.36
985.79,1414.21
1029.43,1370.57
993.47,1406.53
1010.43,1389.57
1042.83,1357.17
1044.75,1355.25
1064.06,1335.94
1087.58,1312.42
1082.33,1317.67
1119.08,1280.92
1143.04,1256.96
1160.25,1239.75
1129.72,1270.28
1188.42,1211.58
1215.61,1184.39
1231.7,1168.3
1239.3,1160.7
1195.56,1204.44
1271.71,1128.29
1289.61,1110.39
1313.25,1086.75
1244.94,1155.06
1338.86,1061.14
1337.17,1062.83
1362.05,1037.95
1288.76,1111.24
1375.68,1024.32
1385.79,1014.21
1392.63,1007.37
1330.15,1069.85
1400.34,999.66
1413.01,986.99
1346.07,1053.93
1400.32,999.68
1405.59,994.41
1387.39,1012.61
1350.73,1049.27
1376.11,1023.89
1359.65,1040.35
1347.81,1052.19
1331.7,1068.3
1324.6,1075.4
1309.47,1090.53
1294.53,1105.47
1300.01,1099.99
1269.18,1130.82
1252.87,1147.13
1235.55,1164.45
1266.74,1133.26
1206.34,1193.66
1196.64,1203.36
1171.26,1228.74
1159.09,1240.91
1198.84,1201.16
1133.41,1266.59
1115.23,1284.77
1093.45,1306.55
1159.59,1240.41
1071.17,1328.83
1051.32,1348.68
1048.49,1351.51
1108.77,1291.23
1029.71,1370.29
1012.42,1387.58
1011.22,1388.78
1076.52,1323.48
1001.98,1398.03
999.77,1400.23
991.52,1408.48
1055.63,1344.37
1003.88,1396.12
1012.03,1387.97
1021.84,1378.16
1054.13,1345.87
1041.1,1358.9
1053.22,1346.78
1067.65,1332.35
1076.05,1323.95
1095.35,1304.65
1107.97,1292.03
1127.19,1272.81
1112.97,1287.03
1155.35,1244.65
1173.57,1226.43
1180.62,1219.38
1155.32,1244.68
1209.65,1190.35
1233.04,1166.96
1245.26,1154.74
1194.55,1205.45
1274.39,1125.61
1280.51,1119.49
1308.87,1091.13
1315.87,1084.13
1255.52,1144.48
1340.69,1059.31
1351.55,1048.45
1379.8,1020.2
1294.95,1105.05
1388.28,1011.72
1404.6,995.4
1338.81,1061.19
1413.7,986.3
1417.77,982.23
1435.45,964.55
1365.37,1034.63
1419.54,980.46
1420.93,979.07
1371.92,1028.08
1409.36,990.64
1403.82,996.18
1365.5,1034.5
1382.05,1017.95
1363.55,1036.45
1344.05,1055.95
1340.71,1059.29
1316.42,1083.58
1295,1105
1280.11,1119.89
1249.54,1150.46
1280.6,1119.4
1215.2,1184.8
1197.17,1202.83
1172.32,1227.68
1222.77,1177.23
1140.62,1259.38
1113.26,1286.74
1084.57,1315.43
1167.54,1232.46
1059.37,1340.63
1042.74,1357.26
1011.13,1388.87
1089.52,1310.48
999.29,1400.71
987.57,1412.43
1045.14,1354.86
985.8,1414.2
983.8,1416.2
981.8,1418.2
993.51,1406.49
982.11,1417.89
985.15,1414.85
994.57,1405.43
986.46,1413.54
989.56,1410.44
997.57,1402.43
993.62,1406.38
1002.05,1397.95
998.18,1401.82
1016.16,1383.84
1044.63,1355.37
1042.66,1357.34
1082.26,1317.74
1099.86,1300.14
1133.97,1266.03
1095.67,1304.33
1171.24,1228.76
1183.29,1216.71
1221.94,1178.06
1166.88,1233.12
1241.58,1158.42
1285.84,1114.16
1296.89,1103.11
1332.84,1067.16
1244.45,1155.55
1353.99,1046.01
1386.06,1013.94
1391.9,1008.1
1298.27,1101.73
1429.17,970.83
1430.23,969.77
1354.64,1045.36
1433.21,966.79
1436.46,963.54
1435.78,964.22
1373.56,1026.44
1435.7,964.3
1432.37,967.63
1388.5,1011.5
1418.53,981.47
1384.69,1015.31
1369.02,1030.98
1368.35,1031.65
1343.29,1056.71
