#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
1206.01,1194.34,1205.66,1193.99,-2.09,2.09,-6.09,6.09,-5.84,-0.17
1188.86,1197.29,1202.71,1211.14,6.79,-6.79,6.47,-6.47,4.21,6.93
1174.76,1197.88,1202.12,1225.24,15.23,-15.23,15.66,-15.66,11.56,13.68
1164.52,1196.03,1203.97,1235.48,22.79,-22.79,20.90,-20.90,15.76,19.73
1158.22,1191.13,1208.87,1241.78,29.79,-29.79,21.78,-21.78,16.45,25.33
1160.78,1186.28,1213.72,1239.22,31.22,-31.22,17.15,-17.15,12.75,26.47
1169.59,1185.08,1214.92,1230.41,26.47,-26.47,10.91,-10.91,7.75,22.67
1183.24,1187.03,1212.97,1216.76,16.72,-16.72,3.59,-3.59,1.90,14.86
1199.69,1188.98,1211.02,1200.31,5.23,-5.23,-5.47,5.47,-5.35,5.66
1217.95,1190.43,1209.57,1182.05,-7.09,7.09,-15.97,15.97,-13.76,-4.19
1239.75,1189.63,1210.37,1160.25,-20.21,20.21,-30.09,30.09,-25.06,-14.69
1256.74,1183.63,1216.37,1143.26,-27.09,27.09,-44.47,44.47,-36.56,-20.18
1269.54,1174.22,1225.78,1130.46,-29.21,29.21,-58.35,58.35,-47.66,-21.88
1271.03,1171.83,1228.17,1128.97,-28.65,28.65,-60.78,60.78,-49.60,-21.43
1262.02,1177.74,1222.26,1137.98,-26.71,26.71,-51.47,51.47,-42.14,-19.88
1246.31,1185.04,1214.96,1153.69,-21.46,21.46,-37.10,37.10,-30.64,-15.68
1224.26,1190.79,1209.21,1175.74,-11.27,11.27,-19.72,19.72,-16.73,-7.52
1204.88,1194.11,1205.89,1195.12,-1.15,1.15,-5.53,5.53,-5.39,0.51
1187.33,1196.86,1203.14,1212.67,8.10,-8.10,7.16,-7.16,4.76,7.91
1172.48,1197.40,1202.60,1227.52,17.04,-17.04,16.78,-16.78,12.46,15.06
1161.49,1195.30,1204.70,1238.51,25.22,-25.22,22.34,-22.34,16.91,21.61
1154.64,1189.55,1210.45,1245.36,33.10,-33.10,23.03,-23.03,17.45,27.91
1158.40,1186.60,1213.40,1241.60,32.60,-32.60,18.84,-18.84,14.10,27.50
1168.06,1186.45,1213.55,1231.94,26.66,-26.66,12.72,-12.72,9.20,22.75
1185.31,1189.11,1210.89,1214.69,14.23,-14.23,3.59,-3.59,1.90,12.79
1202.89,1190.48,1209.52,1197.11,2.23,-2.23,-6.53,6.53,-6.21,3.32
1222.34,1191.53,1208.47,1177.66,-10.59,10.59,-18.03,18.03,-15.41,-6.93
1242.24,1189.32,1210.68,1157.76,-21.65,21.65,-31.84,31.84,-26.46,-15.78
1261.44,1180.52,1219.48,1138.56,-28.15,28.15,-49.35,49.35,-40.46,-20.98
1271.48,1171.77,1228.23,1128.52,-28.96,28.96,-61.10,61.10,-49.86,-21.62
1271.47,1170.87,1229.13,1128.53,-28.40,28.40,-61.66,61.66,-50.30,-21.17
1261.96,1177.18,1222.82,1138.04,-26.40,26.40,-51.78,51.78,-42.39,-19.57
1242.70,1185.83,1214.17,1157.30,-19.77,19.77,-34.35,34.35,-28.43,-14.27
1222.50,1191.03,1208.97,1177.50,-10.40,10.40,-18.47,18.47,-15.74,-6.77
1200.04,1195.38,1204.62,1199.96,0.85,-0.85,-1.59,1.59,-2.33,2.29
1183.00,1197.93,1202.07,1217.00,9.91,-9.91,10.66,-10.66,7.46,9.54
1169.55,1198.08,1201.92,1230.45,18.22,-18.22,19.15,-19.15,14.26,16.19
1160.41,1194.82,1205.18,1239.59,25.97,-25.97,22.84,-22.84,17.21,22.39
1156.41,1188.72,1211.28,1243.59,32.29,-32.29,21.53,-21.53,16.15,27.43
1163.67,1184.77,1215.23,1236.33,30.22,-30.22,14.53,-14.53,10.55,25.78
1175.63,1185.03,1214.97,1224.37,22.60,-22.60,7.22,-7.22,4.70,19.67
1192.18,1187.18,1212.82,1207.82,10.91,-10.91,-1.66,1.66,-2.50,10.32
1210.38,1189.48,1210.52,1189.62,-1.78,1.78,-11.59,11.59,-10.45,0.07
1230.44,1190.13,1209.87,1169.56,-14.71,14.71,-23.72,23.72,-20.15,-10.28
1252.24,1186.03,1213.97,1147.76,-25.77,25.77,-39.91,39.91,-33.10,-19.13
1267.28,1177.47,1222.53,1132.72,-29.84,29.84,-54.66,54.66,-44.90,-22.38
1275.32,1168.92,1231.08,1124.68,-29.52,29.52,-65.03,65.03,-53.20,-22.12
1270.96,1171.48,1228.52,1129.04,-28.40,28.40,-60.72,60.72,-49.74,-21.22
1258.05,1179.39,1220.61,1141.95,-25.27,25.27,-47.72,47.72,-39.33,-18.72
1236.95,1188.09,1211.91,1163.05,-17.52,17.52,-29.09,29.09,-24.43,-12.52
1216.40,1192.54,1207.46,1183.60,-7.46,7.46,-13.47,13.47,-11.93,-4.47
1194.45,1196.28,1203.72,1205.55,3.91,-3.91,2.41,-2.41,0.91,4.64
1180.41,1197.83,1202.17,1219.59,11.73,-11.73,12.16,-12.16,8.71,10.88
1165.76,1196.87,1203.13,1234.24,21.47,-21.47,20.72,-20.72,15.56,18.68
1157.52,1192.42,1207.58,1242.48,29.41,-29.41,23.09,-23.09,17.45,25.03
1156.37,1186.97,1213.03,1243.63,33.54,-33.54,20.40,-20.40,15.30,28.33
1165.73,1185.02,1214.98,1234.27,28.91,-28.91,13.34,-13.34,9.64,24.62
1179.54,1187.13,1212.87,1220.46,18.97,-18.97,6.03,-6.03,3.79,16.67
1196.74,1189.43,1210.57,1203.26,6.79,-6.79,-3.28,3.28,-3.66,6.92
1215.89,1190.88,1209.12,1184.11,-6.09,6.09,-14.34,14.34,-12.51,-3.38
1236.14,1190.52,1209.48,1163.86,-18.52,18.52,-27.22,27.22,-22.81,-13.33
1257.19,1183.67,1216.33,1142.81,-27.40,27.40,-44.66,44.66,-36.76,-20.43
1270.44,1174.11,1225.89,1129.56,-29.71,29.71,-58.91,58.91,-48.16,-22.28
1275.08,1167.67,1232.33,1124.92,-28.59,28.59,-65.84,65.84,-53.71,-21.37
1269.37,1171.98,1228.02,1130.63,-27.71,27.71,-59.60,59.60,-48.70,-20.67
1252.81,1181.63,1218.37,1147.19,-23.40,23.40,-43.22,43.22,-35.59,-17.22
1233.41,1188.73,1211.27,1166.59,-15.71,15.71,-26.66,26.66,-22.34,-11.07
1210.00,1193.93,1206.07,1190.00,-4.34,4.34,-8.78,8.78,-8.04,-1.97
1191.15,1197.38,1202.62,1208.85,5.29,-5.29,5.16,-5.16,3.11,5.73
1175.91,1198.83,1201.17,1224.09,13.91,-13.91,15.59,-15.59,11.46,12.63
1164.56,1197.07,1202.93,1235.44,22.10,-22.10,21.59,-21.59,16.25,19.18
1157.92,1191.72,1208.28,1242.08,29.60,-29.60,22.40,-22.40,16.90,25.18
1160.73,1185.82,1214.18,1239.27,31.54,-31.54,16.97,-16.97,12.55,26.73
1170.88,1184.27,1215.73,1229.12,26.16,-26.16,9.66,-9.66,6.69,22.42
1185.84,1186.73,1213.27,1214.16,15.29,-15.29,1.72,-1.72,0.44,13.72
1203.79,1188.67,1211.33,1196.21,2.66,-2.66,-8.28,8.28,-7.56,3.77
1223.34,1190.02,1209.98,1176.66,-10.40,10.40,-19.66,19.66,-16.66,-6.68
1243.84,1188.52,1211.48,1156.16,-22.27,22.27,-33.41,33.41,-27.66,-16.18
1263.69,1179.96,1220.04,1136.31,-29.34,29.34,-51.16,51.16,-41.86,-21.83
1275.63,1169.71,1230.29,1124.37,-30.40,30.40,-65.03,65.03,-52.96,-22.67
1276.12,1166.92,1233.08,1123.88,-28.96,28.96,-67.09,67.09,-54.60,-21.52
1265.61,1174.63,1225.37,1134.39,-27.21,27.21,-55.72,55.72,-45.49,-20.12
1248.25,1184.08,1215.92,1151.75,-22.27,22.27,-38.97,38.97,-32.09,-16.17
1225.25,1190.98,1209.02,1174.75,-12.21,12.21,-20.28,20.28,-17.14,-8.11
1205.26,1194.59,1205.41,1194.74,-1.84,1.84,-5.53,5.53,-5.34,0.07
1188.42,1195.94,1204.06,1211.58,7.85,-7.85,5.84,-5.84,3.76,7.82
1176.47,1193.28,1206.72,1223.53,16.97,-16.97,11.66,-11.66,8.41,15.12
1169.88,1187.08,1212.92,1230.12,24.97,-24.97,11.91,-11.91,8.60,21.52
1171.94,1182.63,1217.37,1228.06,26.47,-26.47,7.84,-7.84,5.35,22.72
1181.16,1181.71,1218.29,1218.84,21.29,-21.29,1.41,-1.41,0.28,18.56
1196.12,1183.37,1216.63,1203.88,10.91,-10.91,-6.91,6.91,-6.38,10.26
1216.04,1185.89,1214.11,1183.96,-2.90,2.90,-17.78,17.78,-15.08,-0.97
1233.89,1187.34,1212.66,1166.11,-14.96,14.96,-28.03,28.03,-23.28,-10.61
1248.84,1186.08,1213.92,1151.16,-23.52,23.52,-38.16,38.16,-31.38,-17.46
1258.18,1180.53,1219.47,1141.82,-25.90,25.90,-47.47,47.47,-38.83,-19.36
1257.02,1178.78,1221.22,1142.98,-24.09,24.09,-47.85,47.85,-39.12,-17.90
1248.37,1183.64,1216.36,1151.63,-21.71,21.71,-39.41,39.41,-32.36,-16.00
1232.31,1189.69,1210.31,1167.69,-15.46,15.46,-25.59,25.59,-21.31,-11.00
1216.81,1192.19,1207.81,1183.19,-7.34,7.34,-14.34,14.34,-12.31,-4.50
1202.79,1192.57,1207.43,1197.21,1.10,-1.10,-5.34,5.34,-5.11,2.32
1193.06,1191.11,1208.89,1206.94,8.10,-8.10,-0.16,0.16,-0.97,7.92
1188.29,1187.38,1212.62,1211.71,13.41,-13.41,0.47,-0.47,-0.45,12.17
