#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
1337.07,1347.90,1336.73,1338.30,0.50
1333.44,1345.22,1344.24,1337.09,1.00
1331.90,1347.82,1342.15,1338.13,1.50
1329.42,1351.43,1344.30,1334.86,2.31
1327.48,1346.58,1352.54,1333.41,3.25
1326.52,1350.57,1350.18,1332.72,4.25
1328.67,1351.61,1352.34,1327.39,5.38
1329.20,1352.35,1353.19,1325.26,6.50
1327.38,1355.42,1352.96,1324.24,7.75
1326.70,1354.16,1353.76,1325.39,8.88
1321.95,1354.47,1355.19,1328.39,10.06
1321.96,1355.36,1353.94,1328.74,11.19
1324.23,1356.22,1353.56,1325.98,12.25
1323.37,1357.14,1354.35,1325.14,13.38
1323.69,1358.07,1353.91,1324.34,14.44
1325.04,1363.45,1348.09,1323.43,15.44
1326.85,1361.28,1350.19,1321.67,16.37
1323.54,1363.31,1348.75,1324.40,17.25
1325.63,1361.44,1348.64,1324.29,18.00
1323.55,1366.37,1345.86,1324.23,18.81
1325.49,1363.82,1347.82,1322.87,19.56
1327.43,1365.74,1345.58,1321.25,20.25
1327.89,1367.47,1347.00,1317.64,21.06
1327.92,1368.11,1345.78,1318.19,21.81
1329.00,1369.34,1346.70,1314.97,22.62
1326.47,1378.10,1345.90,1309.53,23.87
1325.85,1373.60,1348.44,1312.10,24.94
1323.43,1376.07,1350.74,1309.75,26.19
1318.97,1376.75,1352.95,1311.33,27.56
1312.91,1377.78,1355.43,1313.88,29.06
1308.74,1377.46,1361.14,1312.66,30.75
1305.81,1380.11,1362.70,1311.38,32.63
1304.58,1382.00,1366.72,1306.70,34.69
1304.38,1385.29,1367.87,1302.45,36.94
1302.16,1388.61,1370.01,1299.22,39.38
1303.84,1384.80,1378.33,1293.03,41.88
1298.98,1386.30,1381.53,1293.19,44.56
1292.69,1389.71,1386.38,1291.22,47.44
1289.11,1390.84,1386.82,1293.22,50.38
1283.52,1393.50,1390.31,1292.67,53.50
1275.09,1398.50,1391.88,1294.53,56.75
1272.43,1399.26,1396.27,1292.04,60.19
1266.75,1403.43,1399.11,1290.71,63.75
1266.13,1406.48,1399.26,1288.13,67.37
1267.38,1405.41,1403.95,1283.26,71.00
1274.95,1408.03,1407.50,1269.52,74.69
1274.71,1410.55,1405.05,1269.69,78.25
1273.29,1412.33,1407.18,1267.20,81.75
1273.61,1412.23,1406.16,1268.00,85.06
1272.30,1416.02,1403.54,1268.13,88.25
1270.37,1416.32,1403.34,1269.97,91.19
1269.51,1416.30,1400.84,1273.35,93.87
1261.00,1425.01,1399.09,1274.90,96.81
1267.68,1420.84,1394.26,1277.23,99.00
1270.06,1420.93,1391.20,1277.81,100.94
1273.80,1421.03,1389.83,1275.34,102.69
1277.61,1422.14,1388.76,1271.49,104.37
1282.55,1423.78,1387.76,1265.91,106.00
1284.64,1422.69,1388.96,1263.71,107.50
1284.34,1420.93,1392.69,1262.04,109.06
1289.42,1418.96,1397.45,1254.17,110.62
1288.37,1416.35,1407.70,1247.57,112.62
1284.52,1412.63,1408.20,1254.65,114.31
1278.46,1413.54,1409.63,1258.37,116.00
1271.29,1414.13,1412.17,1262.41,117.81
1266.02,1417.59,1412.61,1263.78,119.75
1260.94,1422.71,1412.30,1264.04,121.81
1257.23,1426.95,1411.43,1264.39,124.00
1246.77,1437.69,1416.54,1259.00,126.94
1252.14,1438.36,1411.41,1258.09,129.50
1248.77,1442.80,1411.62,1256.81,132.19
1247.89,1449.29,1410.99,1251.83,135.00
1245.22,1454.53,1410.62,1249.64,138.00
1241.26,1456.00,1413.19,1249.55,141.06
1238.56,1442.81,1430.62,1248.01,144.13
1228.41,1447.97,1446.15,1237.47,148.31
1233.62,1446.62,1442.61,1237.15,151.88
1230.86,1449.84,1444.71,1234.59,155.63
1227.26,1453.77,1446.62,1232.34,159.50
1223.26,1459.15,1447.67,1229.91,163.44
1220.82,1463.40,1446.89,1228.88,167.44
1219.61,1465.40,1448.90,1226.09,171.44
1216.60,1463.79,1454.97,1224.64,175.38
1538.50,1144.71,1135.29,1541.50,-179.63
1396.65,1289.50,1275.25,1398.60,-175.69
1395.09,1293.21,1276.92,1394.78,-171.75
1386.25,1300.08,1285.83,1387.84,-167.00
1372.80,1314.61,1311.22,1361.37,-160.25
1379.83,1311.86,1302.92,1365.39,-154.44
1377.15,1318.16,1306.53,1358.17,-148.38
1373.53,1321.63,1312.38,1352.47,-142.25
1358.41,1337.23,1328.25,1336.11,-134.44
1367.54,1326.64,1319.06,1346.75,-128.31
1367.86,1326.90,1318.81,1346.43,-122.69
1369.09,1323.92,1318.21,1348.79,-117.50
1352.56,1330.20,1333.46,1343.77,-111.31
1352.86,1323.73,1326.45,1356.97,-106.44
1349.28,1325.41,1325.81,1359.49,-101.69
1350.83,1325.59,1322.72,1360.86,-97.50
1351.16,1324.34,1320.85,1363.66,-93.75
1349.70,1327.04,1327.11,1356.14,-89.69
1361.45,1317.67,1320.73,1360.14,-86.87
1363.72,1315.08,1320.88,1360.32,-84.31
1364.02,1313.26,1318.99,1363.73,-82.12
1365.61,1312.08,1317.86,1364.45,-80.25
1366.01,1310.28,1315.59,1368.12,-78.69
1364.65,1312.04,1312.78,1370.52,-77.31
1361.87,1314.49,1313.28,1370.37,-75.81
1365.43,1311.54,1310.41,1372.62,-74.75
1364.78,1309.53,1309.62,1376.08,-73.94
1367.89,1309.22,1307.29,1375.59,-73.31
1368.88,1309.03,1306.02,1376.07,-72.81
1370.44,1310.54,1305.20,1373.82,-72.31
1376.12,1311.37,1302.59,1369.92,-71.94
1377.51,1314.35,1302.46,1365.67,-71.44
1378.75,1312.48,1301.31,1367.46,-71.12
1377.48,1312.45,1300.61,1369.47,-70.87
1374.94,1311.43,1299.84,1373.80,-70.75
1372.20,1310.09,1300.21,1377.50,-70.69
1370.28,1309.78,1300.58,1379.36,-70.62
1369.11,1311.71,1295.53,1383.65,-70.75
1370.31,1315.76,1290.36,1383.57,-70.94
1374.74,1316.10,1288.70,1380.47,-71.19
1377.96,1316.60,1289.08,1376.36,-71.37
1377.72,1316.69,1289.85,1375.74,-71.50
1379.18,1315.18,1294.39,1371.25,-71.44
1379.48,1315.42,1295.23,1369.86,-71.31
1378.84,1315.73,1297.14,1368.29,-71.06
1378.72,1317.77,1296.51,1367.00,-70.75
1377.86,1314.88,1297.51,1369.75,-70.56
1376.44,1317.86,1295.86,1369.84,-70.31
1374.34,1316.01,1296.82,1372.83,-70.12
1373.63,1315.73,1295.19,1375.44,-70.06
1371.69,1313.28,1296.67,1378.37,-70.06
1370.34,1314.35,1295.59,1379.71,-70.06
1368.81,1309.07,1300.87,1381.25,-70.06
1369.76,1310.25,1299.69,1380.30,-70.06
1370.51,1311.17,1297.73,1380.60,-70.12
1372.79,1307.21,1298.39,1381.61,-70.37
1374.27,1307.46,1297.99,1380.28,-70.62
1377.46,1307.12,1297.03,1378.38,-70.94
1381.08,1306.69,1295.97,1376.27,-71.31
1382.48,1308.65,1291.68,1377.19,-71.81
1385.17,1307.49,1290.25,1377.08,-72.44
1383.96,1309.40,1289.61,1377.02,-72.94
1383.23,1308.39,1287.18,1381.19,-73.62
1382.71,1309.38,1284.18,1383.73,-74.37
1384.52,1309.99,1283.10,1382.38,-75.12
1383.92,1312.23,1280.11,1383.74,-75.87
1386.62,1309.25,1280.99,1383.15,-76.69
1390.16,1309.33,1278.31,1382.19,-77.62
1391.00,1309.33,1280.51,1379.16,-78.37
1393.22,1307.07,1282.81,1376.91,-79.06
1395.49,1306.42,1283.03,1375.06,-79.75
1398.34,1303.71,1283.42,1374.53,-80.50
1397.16,1304.16,1281.76,1376.91,-81.31
1393.84,1302.76,1280.26,1383.14,-82.25
1391.83,1298.41,1276.90,1392.86,-83.56
1388.23,1300.67,1275.93,1395.18,-84.75
1390.85,1299.73,1271.49,1397.93,-86.19
1395.48,1294.75,1270.21,1399.56,-87.87
1401.57,1292.75,1266.99,1398.68,-89.81
1408.30,1288.33,1265.52,1397.84,-91.94
1412.91,1288.23,1263.27,1395.58,-94.12
1425.11,1280.98,1254.76,1399.15,-97.12
1422.36,1282.82,1256.25,1398.58,-99.69
1422.02,1281.62,1253.77,1402.58,-102.37
1423.16,1277.81,1251.79,1407.24,-105.31
1424.91,1275.45,1245.97,1413.67,-108.50
1433.58,1264.89,1236.11,1425.42,-112.81
1428.94,1266.46,1239.42,1425.18,-116.56
1435.41,1262.99,1234.64,1426.96,-120.50
1440.29,1257.13,1236.98,1425.60,-124.50
1458.59,1242.05,1225.71,1433.66,-129.75
1454.64,1244.10,1234.63,1426.63,-134.13
1457.52,1238.16,1233.12,1431.19,-138.69
1460.27,1233.03,1229.94,1436.76,-143.38
1471.18,1216.59,1218.89,1453.35,-149.56
1463.60,1224.38,1221.26,1450.76,-154.75
1466.97,1219.01,1215.36,1458.66,-160.19
1469.49,1216.91,1210.94,1462.65,-165.81
1482.11,1198.30,1197.36,1482.23,-173.06
1476.42,1206.79,1200.91,1475.88,-179.00
1140.93,1541.65,1538.35,1139.07,175.00
1305.20,1376.13,1376.29,1302.38,169.00
1309.46,1371.24,1375.38,1303.91,162.88
1318.06,1362.89,1364.03,1315.02,155.94
1337.88,1336.64,1341.15,1344.33,146.69
1325.62,1352.32,1347.97,1334.09,139.13
1327.63,1349.47,1343.25,1339.65,131.56
1326.98,1346.88,1339.67,1346.48,124.25
1323.75,1349.37,1339.98,1346.91,117.37
1319.00,1349.55,1339.90,1351.55,111.06
1313.62,1351.83,1344.18,1350.38,105.37
1334.80,1339.91,1346.23,1339.06,99.44
1331.14,1350.59,1363.23,1315.04,95.69
1321.48,1349.33,1370.80,1318.40,92.44
1316.90,1353.06,1372.36,1317.67,89.69
1314.52,1356.62,1370.41,1318.44,87.25
1314.20,1364.15,1367.84,1313.81,85.19
1314.77,1373.69,1360.88,1310.66,83.44
1312.79,1377.37,1359.35,1310.48,81.87
1311.59,1377.31,1359.99,1311.11,80.44
1310.16,1372.99,1361.69,1315.16,79.00
1306.41,1372.43,1364.13,1317.03,77.69
1306.29,1368.95,1365.78,1318.99,76.37
1306.38,1367.41,1367.59,1318.61,75.12
1307.17,1367.16,1366.60,1319.07,73.87
1306.53,1368.33,1365.86,1319.28,72.75
1307.72,1370.16,1363.36,1318.76,71.62
1311.04,1372.34,1361.79,1314.83,70.62
1312.50,1375.54,1358.00,1313.97,69.62
1313.75,1376.13,1357.47,1312.65,68.69
1314.78,1377.29,1356.09,1311.84,67.81
1315.27,1375.29,1356.50,1312.94,66.87
1313.84,1373.07,1358.84,1314.24,66.00
1314.09,1373.31,1358.48,1314.13,65.19
1314.99,1372.69,1358.61,1313.71,64.37
1315.26,1372.91,1358.34,1313.49,63.63
1318.31,1373.45,1353.09,1315.16,62.63
1316.34,1374.96,1353.77,1314.92,61.81
1318.77,1375.49,1352.11,1313.63,61.00
1318.67,1376.13,1350.98,1314.22,60.19
1320.33,1376.77,1347.74,1315.16,59.31
1322.72,1376.95,1348.48,1311.85,58.50
1322.49,1369.40,1355.21,1312.89,57.69
1323.53,1365.35,1358.13,1312.99,56.88
1322.40,1366.48,1356.51,1314.61,56.06
1322.14,1366.74,1355.11,1316.01,55.25
1320.83,1364.75,1356.61,1317.80,54.44
1321.23,1362.98,1356.50,1319.29,53.56
1321.21,1361.41,1356.85,1320.54,52.69
1320.83,1362.55,1354.11,1322.51,51.75
1321.09,1358.62,1356.03,1324.26,50.75
1320.91,1359.10,1353.06,1326.93,49.69
1322.59,1357.01,1352.38,1328.02,48.50
1322.52,1356.38,1352.44,1328.67,47.38
1324.28,1356.43,1350.65,1328.64,46.19
1323.59,1356.77,1349.12,1330.52,45.00
1326.88,1353.03,1351.19,1328.90,43.81
1328.30,1355.75,1347.76,1328.19,42.63
1329.78,1353.16,1350.87,1326.18,41.56
1328.59,1354.31,1349.09,1328.01,40.50
1330.29,1353.62,1350.85,1325.23,39.56
1327.50,1355.28,1348.60,1328.62,38.69
1327.57,1355.18,1349.62,1327.63,37.88
1328.70,1359.57,1344.09,1327.64,37.06
1329.03,1361.73,1344.65,1324.59,36.44
1326.80,1363.42,1344.47,1325.31,35.94
1330.57,1363.61,1343.58,1322.24,35.44
1330.43,1366.49,1342.54,1320.54,35.06
1331.15,1364.69,1343.81,1320.34,34.69
1330.46,1365.93,1344.49,1319.13,34.44
1329.29,1366.73,1343.43,1320.54,34.19
1327.49,1363.74,1344.98,1323.79,33.88
1326.50,1364.87,1344.74,1323.90,33.63
1326.03,1362.23,1347.13,1324.62,33.38
1327.19,1362.07,1345.84,1324.90,33.06
1326.72,1359.24,1349.55,1324.49,32.81
1327.38,1360.48,1346.87,1325.27,32.50
1326.90,1357.60,1350.63,1324.87,32.25
1326.97,1358.26,1349.72,1325.05,32.00
1329.32,1356.67,1350.96,1323.05,31.75
1327.84,1356.92,1350.56,1324.68,31.50
1328.65,1354.53,1353.62,1323.20,31.31
1328.15,1355.96,1352.15,1323.73,31.12
1328.30,1354.43,1354.56,1322.70,31.00
1326.82,1356.57,1352.25,1324.36,30.87
1325.72,1354.17,1354.57,1325.54,30.75
1322.26,1358.05,1350.51,1329.18,30.62
1321.45,1358.55,1349.95,1330.06,30.50
1320.49,1360.16,1347.13,1332.22,30.31
1323.30,1362.52,1345.61,1328.57,30.19
1326.47,1362.74,1345.32,1325.48,30.06
1328.88,1365.29,1344.78,1321.05,30.06
1331.85,1367.25,1342.82,1318.08,30.06
1331.88,1368.34,1343.87,1315.92,30.19
1330.30,1369.08,1343.30,1317.32,30.31
1329.47,1370.58,1342.94,1317.01,30.50
1328.10,1369.58,1345.20,1317.12,30.75
1326.02,1370.24,1343.80,1319.95,30.94
1326.56,1368.94,1346.28,1318.22,31.19
1325.44,1368.28,1347.29,1318.99,31.44
1327.58,1366.27,1349.45,1316.70,31.69
1328.25,1365.84,1350.23,1315.68,31.94
1328.41,1363.61,1353.80,1314.18,32.25
1326.35,1363.48,1354.12,1316.05,32.56
1321.26,1363.84,1355.29,1319.61,32.94
1319.34,1363.16,1357.26,1320.24,33.38
1318.21,1362.45,1356.27,1323.07,33.69
1317.97,1361.63,1358.63,1321.77,34.06
1317.03,1364.16,1356.32,1322.49,34.44
1316.80,1362.45,1358.56,1322.20,34.81
1318.60,1364.49,1356.73,1320.17,35.19
1318.24,1365.59,1357.08,1319.09,35.63
1317.78,1369.07,1356.41,1316.75,36.19
1317.05,1370.89,1357.05,1315.00,36.88
1315.61,1372.42,1357.28,1314.68,37.63
1313.93,1376.48,1356.47,1313.13,38.50
1311.48,1379.12,1358.62,1310.78,39.63
1310.64,1382.57,1356.75,1310.05,40.75
1309.72,1381.63,1358.36,1310.29,41.88
1307.44,1383.08,1360.17,1309.30,43.13
1306.42,1384.34,1362.85,1306.39,44.50
1303.49,1386.33,1365.51,1304.67,46.06
1301.53,1387.26,1369.44,1301.78,47.81
1298.82,1387.77,1373.18,1300.23,49.75
1295.63,1390.78,1376.37,1297.22,51.94
1290.66,1393.26,1381.34,1294.74,54.38
1288.18,1395.47,1382.72,1293.63,56.94
1284.43,1397.62,1386.35,1291.59,59.63
1280.18,1400.45,1388.34,1291.04,62.50
1277.81,1401.16,1392.63,1288.40,65.50
1271.92,1404.00,1397.28,1286.80,68.69
1269.55,1407.98,1398.41,1284.06,72.06
1267.18,1410.67,1401.56,1280.60,75.50
1265.93,1410.42,1407.06,1276.58,79.12
1263.93,1413.99,1409.25,1272.83,82.87
1260.61,1420.10,1411.68,1267.61,86.81
1261.64,1423.33,1414.01,1261.01,90.94
1258.23,1429.14,1413.40,1259.23,95.12
1251.09,1434.52,1417.17,1257.22,99.50
1246.47,1438.19,1417.19,1258.15,103.94
1231.64,1453.13,1426.98,1248.25,109.56
1236.85,1445.85,1421.02,1256.28,114.19
1233.48,1450.22,1423.37,1252.94,118.94
1230.15,1455.81,1426.26,1247.78,123.69
1230.06,1456.00,1430.22,1243.72,128.63
1228.63,1458.78,1435.34,1237.25,133.63
1229.30,1460.49,1437.76,1232.45,138.69
1217.16,1472.03,1453.21,1217.59,145.06
1221.73,1465.75,1448.01,1224.50,150.25
1221.37,1467.33,1448.58,1222.72,155.38
1219.59,1469.39,1449.56,1221.46,160.38
1217.51,1471.82,1452.98,1217.70,165.31
1216.71,1471.75,1455.05,1216.49,170.19
1213.64,1475.05,1455.29,1216.02,174.88
1541.06,1149.91,1130.09,1538.94,-179.63
1395.31,1293.84,1275.00,1395.85,-175.44
1394.28,1295.10,1278.41,1392.21,-171.31
1387.53,1297.78,1287.54,1387.14,-166.63
1387.04,1302.30,1293.85,1376.82,-161.56
1381.35,1313.59,1306.18,1358.88,-155.50
1388.85,1307.63,1294.53,1368.99,-150.75
1381.47,1296.82,1303.96,1377.75,-146.38
1360.13,1270.80,1322.37,1406.70,-142.81
1349.04,1252.95,1344.52,1413.48,-139.13
1383.54,1254.46,1321.16,1400.84,-137.00
1401.75,1270.78,1291.03,1396.44,-135.88
1400.67,1270.81,1282.51,1406.01,-135.31
1399.22,1269.99,1276.79,1414.00,-135.19
1405.19,1281.69,1261.08,1412.04,-135.31
1403.77,1283.36,1262.35,1410.52,-135.25
1402.18,1284.30,1262.54,1410.98,-135.13
1404.17,1274.66,1270.22,1410.95,-135.13
1403.68,1267.02,1276.84,1412.47,-135.19
1403.14,1266.98,1277.84,1412.05,-135.19
1404.15,1268.77,1276.04,1411.03,-135.19
1403.67,1271.17,1273.64,1411.51,-135.19
1404.74,1272.25,1272.57,1410.44,-135.19
1404.30,1273.89,1271.95,1409.86,-135.13
1403.80,1271.50,1272.33,1412.36,-135.19
1404.32,1270.98,1273.84,1410.86,-135.19
1403.84,1270.41,1274.41,1411.34,-135.19
1403.84,1271.37,1273.44,1411.34,-135.19
1403.31,1271.90,1272.92,1411.87,-135.19
1405.37,1270.90,1273.92,1409.82,-135.19
1403.93,1271.38,1273.44,1411.26,-135.19
1404.45,1270.85,1273.96,1410.73,-135.19
1403.97,1271.34,1273.48,1411.21,-135.19
1405.04,1271.34,1273.48,1410.14,-135.19
1405.64,1270.81,1274.01,1409.54,-135.19
1406.83,1270.77,1274.05,1408.35,-135.19
1406.58,1270.17,1274.65,1408.60,-135.19
1406.20,1270.62,1274.19,1408.99,-135.19
1405.85,1271.09,1274.77,1408.29,-135.13
1406.45,1270.56,1274.32,1408.68,-135.13
1406.06,1271.04,1273.84,1409.06,-135.13
1406.18,1269.96,1274.92,1408.94,-135.13
1406.25,1270.94,1273.94,1408.87,-135.13
1406.35,1270.94,1273.94,1408.77,-135.13
1405.93,1270.39,1274.48,1409.19,-135.13
1406.49,1270.88,1274.00,1408.63,-135.13
1406.06,1270.35,1274.53,1409.06,-135.13
1406.13,1270.29,1274.59,1408.99,-135.13
1406.69,1270.78,1274.10,1408.43,-135.13
1406.26,1270.25,1274.63,1408.86,-135.13
1406.86,1270.72,1274.16,1408.26,-135.13
1406.41,1270.19,1274.69,1408.71,-135.13
