#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
1250.02,1250.00,1250.00,1249.98,-16.96,16.96,-27.09,27.09
1250.02,1250.00,1250.00,1249.98,-17.02,17.02,-27.09,27.09
1250.02,1250.00,1250.00,1249.98,-16.96,16.96,-27.22,27.22
1250.02,1250.00,1250.00,1249.98,-16.96,16.96,-27.41,27.41
1250.02,1250.00,1250.00,1249.98,-17.02,17.02,-27.34,27.34
1250.02,1250.00,1250.00,1249.98,-17.09,17.09,-27.28,27.28
1250.02,1250.00,1250.00,1249.98,-17.09,17.09,-27.22,27.22
1250.02,1250.00,1250.00,1249.98,-16.96,16.96,-27.16,27.16
1250.02,1250.00,1250.00,1249.98,-16.84,16.84,-27.22,27.22
1250.02,1250.00,1250.00,1249.98,-16.84,16.84,-27.16,27.16
1250.02,1250.00,1250.00,1249.98,-16.96,16.96,-27.09,27.09
1250.02,1250.00,1250.00,1249.98,-17.02,17.02,-27.09,27.09
1250.02,1250.00,1250.00,1249.98,-16.96,16.96,-27.22,27.22
1250.02,1250.00,1250.00,1249.98,-17.15,17.15,-27.41,27.41
1250.02,1250.00,1250.00,1249.98,-17.34,17.34,-27.72,27.72
1250.02,1250.00,1250.00,1249.98,-17.59,17.59,-28.22,28.22
1250.02,1250.00,1250.00,1249.98,-17.77,17.77,-28.53,28.53
1250.02,1250.00,1250.00,1249.98,-17.90,17.90,-28.78,28.78
1250.02,1250.00,1250.00,1249.98,-18.02,18.02,-28.97,28.97
1250.02,1250.00,1250.00,1249.98,-17.96,17.96,-28.91,28.91
1250.02,1250.00,1250.00,1249.98,-17.90,17.90,-28.84,28.84
1250.02,1250.00,1250.00,1249.98,-17.71,17.71,-28.66,28.66
1250.02,1250.00,1250.00,1249.98,-17.59,17.59,-28.41,28.41
1250.02,1250.00,1250.00,1249.98,-17.46,17.46,-28.03,28.03
1250.02,1250.00,1250.00,1249.98,-17.27,17.27,-27.59,27.59
1250.02,1250.00,1250.00,1249.98,-17.15,17.15,-27.34,27.34
1250.02,1250.00,1250.00,1249.98,-16.96,16.96,-27.16,27.16
1250.02,1250.00,1250.00,1249.98,-16.84,16.84,-26.97,26.97
1250.02,1250.00,1250.00,1249.98,-16.77,16.77,-26.84,26.84
1250.02,1250.00,1250.00,1249.98,-16.77,16.77,-26.59,26.59
1250.02,1250.00,1250.00,1249.98,-16.77,16.77,-26.47,26.47
1250.02,1250.00,1250.00,1249.98,-16.65,16.65,-26.41,26.41
1250.02,1250.00,1250.00,1249.98,-16.52,16.52,-26.41,26.41
1250.02,1250.00,1250.00,1249.98,-16.52,16.52,-26.47,26.47
1250.02,1250.00,1250.00,1249.98,-16.59,16.59,-26.47,26.47
1250.02,1250.00,1250.00,1249.98,-16.65,16.65,-26.53,26.53
1250.02,1250.00,1250.00,1249.98,-16.77,16.77,-26.78,26.78
1250.02,1250.00,1250.00,1249.98,-16.84,16.84,-27.03,27.03
1250.02,1250.00,1250.00,1249.98,-17.02,17.02,-27.28,27.28
1250.02,1250.00,1250.00,1249.98,-17.21,17.21,-27.53,27.53
1250.02,1250.00,1250.00,1249.98,-17.40,17.40,-27.78,27.78
1250.02,1250.00,1250.00,1249.98,-17.52,17.52,-28.03,28.03
1250.02,1250.00,1250.00,1249.98,-17.59,17.59,-28.22,28.22
1250.02,1250.00,1250.00,1249.98,-17.65,17.65,-28.34,28.34
1250.02,1250.00,1250.00,1249.98,-17.71,17.71,-28.28,28.28
1250.02,1250.00,1250.00,1249.98,-17.65,17.65,-28.22,28.22
1250.02,1250.00,1250.00,1249.98,-17.52,17.52,-28.09,28.09
1250.02,1250.00,1250.00,1249.98,-17.27,17.27,-27.84,27.84
1250.02,1250.00,1250.00,1249.98,-17.15,17.15,-27.47,27.47
