#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
1340.37,1353.14,1326.74,1339.75,-0.06
1342.03,1347.46,1331.31,1339.20,-0.12
1335.45,1340.71,1340.20,1343.63,-0.06
1332.38,1345.84,1336.28,1345.50,0.06
1327.88,1346.88,1336.75,1348.49,0.25
1327.48,1345.84,1339.30,1347.38,0.50
1329.60,1350.19,1336.44,1343.77,0.81
1331.57,1351.90,1336.60,1339.93,1.19
1331.18,1351.49,1338.68,1338.65,1.63
1332.84,1350.30,1342.04,1334.82,2.13
1334.82,1353.08,1341.10,1331.00,2.69
1338.11,1355.34,1340.09,1326.46,3.25
1341.54,1358.33,1339.02,1321.10,3.88
1341.96,1361.76,1336.71,1319.57,4.50
1343.08,1362.90,1336.96,1317.06,5.13
1340.56,1363.31,1337.42,1318.71,5.75
1340.32,1359.69,1338.91,1321.07,6.19
1340.43,1363.69,1337.80,1318.08,6.75
1336.06,1365.12,1339.97,1318.85,7.44
1332.39,1365.12,1343.54,1318.95,8.25
1330.85,1367.05,1343.87,1318.22,9.13
1326.06,1363.35,1351.86,1318.73,10.13
1323.34,1364.89,1352.41,1319.35,11.19
1319.41,1366.35,1356.23,1318.01,12.44
1313.71,1370.33,1358.42,1317.53,13.88
1311.77,1371.87,1363.37,1312.99,15.56
1307.80,1375.14,1364.96,1312.10,17.31
1306.23,1378.50,1367.41,1307.87,19.25
1304.74,1381.82,1368.69,1304.75,21.25
1300.60,1386.84,1369.22,1303.34,23.31
1293.92,1394.56,1375.57,1295.96,26.00
1297.39,1391.09,1374.93,1296.59,28.19
1295.42,1390.81,1381.16,1292.61,30.44
1295.49,1390.60,1384.52,1289.39,32.69
1293.73,1394.37,1386.85,1285.05,35.00
1291.19,1394.72,1388.61,1285.48,37.25
1288.14,1397.58,1389.81,1284.47,39.50
1286.33,1400.25,1393.04,1280.38,41.75
1282.52,1400.73,1394.76,1281.99,44.00
1280.99,1404.03,1395.26,1279.71,46.19
1278.86,1406.03,1394.08,1281.02,48.25
1276.21,1408.49,1395.34,1279.96,50.31
1275.27,1411.44,1395.78,1277.50,52.31
1275.41,1411.31,1396.48,1276.81,54.19
1275.99,1411.85,1398.92,1273.24,56.00
1276.94,1413.17,1400.14,1269.76,57.81
1281.05,1414.82,1398.39,1265.74,59.44
1282.21,1413.49,1403.30,1261.00,61.06
1283.83,1414.53,1401.18,1260.46,62.50
1284.37,1412.80,1406.07,1256.76,63.94
1285.66,1415.28,1404.48,1254.57,65.31
1285.97,1412.60,1407.40,1254.03,66.56
1277.35,1415.31,1407.44,1259.90,67.81
1272.25,1416.08,1408.42,1263.25,69.06
1263.83,1418.73,1410.26,1267.19,70.44
1264.34,1421.77,1405.67,1268.22,71.56
1262.57,1424.37,1403.53,1269.54,72.62
1260.10,1427.56,1401.95,1270.39,73.62
1260.93,1427.74,1401.63,1269.70,74.56
1262.20,1428.58,1401.36,1267.87,75.44
1262.89,1426.88,1404.99,1265.24,76.31
1265.38,1423.29,1408.68,1262.65,77.12
1265.56,1420.75,1413.01,1260.69,77.94
1267.78,1415.03,1417.62,1259.57,78.62
1267.89,1413.27,1420.62,1258.22,79.31
1269.10,1408.98,1426.43,1255.49,80.00
1268.35,1410.22,1425.03,1256.39,80.62
1268.03,1412.97,1422.51,1256.49,81.19
1266.71,1418.35,1417.92,1257.02,81.75
1266.35,1425.22,1412.07,1256.37,82.31
1262.53,1432.99,1405.53,1258.95,82.87
1260.40,1437.86,1400.33,1261.41,83.37
1261.70,1428.75,1408.25,1261.30,83.75
1262.93,1426.56,1408.73,1261.78,84.00
1260.30,1428.17,1408.68,1262.84,84.31
1261.24,1428.36,1406.90,1263.50,84.50
1261.44,1428.23,1408.41,1261.92,84.75
1262.67,1427.09,1410.00,1260.24,85.00
1263.42,1427.63,1410.12,1258.83,85.25
1264.42,1426.71,1411.27,1257.59,85.50
1265.45,1424.80,1412.59,1257.16,85.69
1264.88,1425.44,1413.34,1256.34,85.94
1263.19,1425.02,1413.09,1258.70,86.12
1260.73,1425.12,1413.40,1260.75,86.31
1259.35,1427.39,1411.39,1261.86,86.50
1257.10,1431.66,1408.68,1262.56,86.75
1253.90,1434.86,1406.95,1264.30,87.06
1253.06,1438.99,1403.38,1264.57,87.37
1251.44,1440.96,1403.24,1264.36,87.75
1251.88,1435.23,1408.38,1264.51,88.06
1251.47,1423.04,1418.96,1266.52,88.25
1253.69,1419.95,1421.20,1265.16,88.37
1253.75,1418.69,1423.81,1263.76,88.56
1256.02,1419.38,1421.24,1263.36,88.62
1258.60,1422.79,1420.16,1258.45,88.81
1261.37,1426.33,1415.84,1256.46,88.94
1267.91,142n?M\	?r??j
1273.43,1413.72,1424.19,1248.65,88.81
1278.21,1414.99,1421.43,1245.37,88.62
1275.58,1420.10,1416.13,1248.19,88.44
1263.58,1419.75,1416.15,1260.53,88.25
1259.72,1430.00,1406.63,1263.65,88.12
1259.53,1431.49,1404.96,1264.02,88.00
1257.50,1430.62,1405.56,1266.32,87.87
1254.43,1438.15,1402.33,1265.09,88.00
1256.50,1436.54,1405.28,1261.68,88.19
1258.73,1436.02,1408.50,1256.75,88.50
1257.97,1437.19,1411.12,1253.72,89.00
1259.26,1435.48,1416.22,1249.04,89.62
1262.37,1432.71,1422.10,1242.82,90.37
1261.30,1430.94,1427.46,1240.30,91.25
1260.66,1431.82,1434.23,1233.29,92.44
1256.60,1436.02,1438.40,1228.98,94.00
